meter_id,transformer_id,customer_class,barangay_id,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
M3001748,TX_Sto. Ni?o_6,Residential,175,14.47984875,121.0104343,456.58,474.84,499.79,574.83,644.27,550.19,550.98,478.62,431.81,451.17,431.25,428.85,5
M3001749,TX_Sto. Ni?o_1,Residential,175,14.47638569,121.0109222,305.52,378.63,318.75,287.07,363.95,415.76,361.42,270.49,324.78,270.97,329.22,334.01,15
M3001750,TX_Alabang_8,Residential,176,14.42202205,121.04196,324.76,380.6,408.93,401.51,439.05,456.79,494.52,345.84,350.76,371.24,385.99,371.51,5
M3001751,TX_Alabang_6,Commercial,176,14.41918492,121.0426343,2685.33,3239.7,3122.31,2649.13,3692.87,3777.23,3977.88,2574.48,2643.26,2937.93,2458.07,2520.68,50
M3001752,TX_Alabang_7,Residential,176,14.42041929,121.0398548,290.28,281,289.71,260.43,305.79,346.81,307.62,245.78,216.96,271.11,262.83,278.46,10
M3001753,TX_Alabang_8,Commercial,176,14.41764819,121.0390727,2169.9,2332.26,2031.74,2588.77,2837.92,2819.67,2949.02,2314.48,1983.11,2005.8,2343.45,2265.54,50
M3001754,TX_Alabang_6,Residential,176,14.42120749,121.0407916,549.8,684.73,570.4,519.03,610.52,626.76,713.65,470.72,502.01,566.64,461.92,478.95,10
M3001755,TX_Alabang_3,Commercial,176,14.42057435,121.0396688,2893.44,3055.13,2916.39,2489.93,3090.21,2969.03,2862.67,2722.39,2236.08,2406.61,2874.28,2574.35,75
M3001756,TX_Alabang_3,Commercial,176,14.41983001,121.0358432,471.12,817.16,951.39,690.77,628.4,316.69,890.53,421.41,382.56,454.08,718.83,617.05,25
M3001757,TX_Alabang_7,Commercial,176,14.41647856,121.0414383,3065.42,2612.53,2770.7,3264.98,3844.56,3708.19,3507.38,3030.11,2881.46,2620.07,2711.78,2404.49,25
M3001758,TX_Alabang_2,Commercial,176,14.42171231,121.0384654,3041.36,3161.65,2839.64,3503.15,3407.04,3139.95,3004.94,3026.5,2888.72,2439.54,2379.86,3193.64,100
M3001759,TX_Alabang_10,Residential,176,14.41857746,121.0407019,187.72,235.08,244.41,269.88,285.69,277.01,246.53,183.52,211.51,187.88,217.61,190.75,5
M3001760,TX_Bayanan_2,Commercial,177,14.3883271,121.0315779,3135.81,3493.51,2932.78,3126.33,3164.17,3209.09,3330.75,2599.56,3174.7,2698.07,2926.64,3260.88,50
M3001761,TX_Bayanan_2,Residential,177,14.3908785,121.0301598,387.03,357.73,358.02,396.24,479.78,409.54,402.98,332.83,298.63,360.38,343.23,354.43,10
M3001762,TX_Bayanan_7,Residential,177,14.38880253,121.0260436,544.51,557.31,616.59,546.86,696.82,549.01,568.66,522.66,429.23,512.14,517.94,535.79,5
M3001763,TX_Bayanan_3,Commercial,177,14.3930192,121.0298989,1937.38,1720.87,2116.89,2066.54,1925.82,2021.54,2248.94,1460,1652.62,1625.64,1508.39,1592.18,100
M3001764,TX_Bayanan_6,Residential,177,14.39085851,121.0328703,46.12,78.65,101.11,100.3,128.23,82.34,87.33,74.37,60.72,80.74,82.91,94.08,5
M3001765,TX_Bayanan_8,Residential,177,14.38694599,121.0296166,177.22,226.48,192.63,456.4,261.89,461.35,202.29,64.94,287.09,415.97,317.89,238.64,15
M3001766,TX_Bayanan_9,Residential,177,14.39212066,121.0290544,409.56,388.36,396.03,504.08,540.87,429.14,507.5,362.63,358.78,386.74,359.76,370.46,10
M3001767,TX_Bayanan_6,Residential,177,14.39025856,121.0294889,624.58,541.14,700.36,695.55,719.18,760.39,592.67,600.79,519.59,591.21,508.35,602.12,10
M3001768,TX_Bayanan_4,Residential,177,14.3910608,121.0282398,409.38,488.38,455.34,534.03,565.31,509.53,588.75,380.66,486.35,502.32,485.24,530.6,15
M3001769,TX_Bayanan_1,Residential,177,14.38763529,121.0297807,420.37,456.89,456.39,386.94,412.81,488.67,455.63,398.47,389.99,397.92,359.75,374.04,10
M3001770,TX_Buli_5,Residential,178,14.38095922,121.0497835,479.93,560.72,493.25,543.85,621.34,702.94,692.05,491.15,533.63,488.65,489.59,548.63,10
M3001771,TX_Buli_6,Commercial,178,14.38136872,121.0537918,2183.52,2262.31,2329.38,1975.1,2239.16,2815.23,2202.7,1810.51,2189.96,1911.89,2037.13,1867.53,100
M3001772,TX_Buli_4,Residential,178,14.38008274,121.0536508,185.47,196.2,196.85,212.85,228.2,226.22,275.39,188.15,170.41,171.19,200.65,215.58,5
M3001773,TX_Buli_6,Residential,178,14.3830391,121.0513677,594.04,567.85,554.59,603.13,626.29,600.7,763.58,509.56,506.63,453.57,511.52,576.94,10
M3001774,TX_Buli_6,Residential,178,14.37688422,121.0553982,220.45,285.41,289.08,267.85,334.47,276.37,305.5,217.84,224.08,235.25,243.36,225.35,5
M3001775,TX_Buli_5,Residential,178,14.37997507,121.0518469,463.4,464.68,450.56,542.99,474.2,498.81,492.15,477.01,357.92,358.3,385.88,413.14,5
M3001776,TX_Buli_5,Residential,178,14.37543767,121.0485381,288.82,387.42,302.83,324.47,420.9,356.26,374.87,297.58,297.87,351.03,323.61,278.66,15
M3001777,TX_Buli_3,Residential,178,14.37694049,121.0478549,529.14,490.84,534,528.19,690.59,538.8,690.96,473.56,434,514.82,400.96,461.36,15
M3001778,TX_Buli_6,Residential,178,14.37822034,121.0497063,170.28,159.06,160.56,148.08,219.33,209.96,195.36,157.2,157.42,152.17,131.13,163.1,5
M3001779,TX_Buli_5,Residential,178,14.38277138,121.0522747,401.44,498.41,422.16,472.29,512.84,578.19,531.29,435.04,446.56,349.12,399.61,461.46,5
M3001780,TX_Cupang_6,Residential,179,14.40905798,121.0196509,186.23,211.83,197.02,206.2,203.33,251.02,199.66,183.6,172.95,159.74,177.7,201.43,5
M3001781,TX_Cupang_6,Industrial,179,14.41150251,121.019589,9547.05,12239.45,10029.11,12858.77,14944.33,13652.98,14786.27,8825.95,9261.03,9529.99,10909.03,10563.23,500
M3001782,TX_Cupang_6,Commercial,179,14.40779862,121.0206877,3275.94,3376.75,3343.92,3575.81,3366.22,3215.08,3364.84,3096.81,2493.67,2503.85,2477.82,2859.77,50
M3001783,TX_Cupang_8,Residential,179,14.40877046,121.0216231,416.52,398.61,430.23,360.98,445.58,417.57,436.2,345.22,313.42,378.91,334.42,409.12,15
M3001784,TX_Cupang_6,Residential,179,14.41115745,121.0219442,619.78,730.05,607.4,632.4,718.86,649.9,800.91,558.15,557.38,587.23,503.81,643.15,15
M3001785,TX_Cupang_1,Residential,179,14.40890378,121.0186304,184.34,206.02,138.18,200.5,162.73,233.13,161.8,144.42,138.23,196.14,199.47,108.66,15
M3001786,TX_Cupang_4,Commercial,179,14.40981723,121.021595,630.4,767.12,698.59,1076.91,831.11,738.1,1160.37,514.07,821.98,880.95,583.98,685.93,50
M3001787,TX_Cupang_6,Residential,179,14.40659459,121.0184029,186.04,252.62,251.7,253.57,287.93,292.75,287.78,201.16,217.05,208.08,194.07,234.29,5
M3001788,TX_Cupang_9,Residential,179,14.40644375,121.0174409,338.49,321.43,373.31,328.99,475.85,444.91,369.08,355.3,310.12,296.92,299.67,350.57,5
M3001789,TX_Cupang_6,Industrial,179,14.40482632,121.0190113,4064.9,1497.67,3105.03,4345.61,3834.31,2513.03,3619.54,1553.4,3600.13,3137.6,2935.31,1857.14,150
M3001790,TX_Muntinlupa_2,Residential,180,14.41704485,121.0456589,629.6,574.86,597.47,541.36,740.44,728.39,649.8,522.75,621.59,573.77,609.04,636.81,15
M3001791,TX_Muntinlupa_2,Residential,180,14.417232,121.0439431,407.42,463.46,471.97,401.28,592.19,570.45,516.29,404.96,343.28,399.03,390.45,404.46,15
M3001792,TX_Muntinlupa_10,Residential,180,14.41113193,121.0467353,411.54,449.52,519.18,454.5,666.72,616.37,633.94,411.31,446.92,398.54,407.84,480.93,5
M3001793,TX_Muntinlupa_10,Residential,180,14.41640173,121.0465019,206.42,204,253.06,247.13,259.6,227.85,273.78,192.97,198.23,204.35,186.99,172.08,10
M3001794,TX_Muntinlupa_9,Residential,180,14.41381321,121.0478486,189.28,178.8,179.95,200.59,254.38,216.16,210.63,145.34,183.39,156.74,182.45,166.11,5
M3001795,TX_Muntinlupa_9,Residential,180,14.41220581,121.0436409,246.46,246.27,237.7,243.98,274.75,295.27,259.38,222.07,208.99,250.24,216.3,205.18,5
M3001796,TX_Muntinlupa_3,Residential,180,14.41886614,121.0507067,241.63,209.43,252.69,232.39,285.21,301.24,304.56,242.19,219.55,193.21,196.53,217.53,15
M3001797,TX_Muntinlupa_6,Residential,180,14.41404163,121.0455851,204.16,175.37,218.12,223.43,224.13,196.03,232.82,158.32,155.32,175.45,164.59,193.57,15
M3001798,TX_Muntinlupa_2,Residential,180,14.41469228,121.0468524,597.55,633.17,614.16,624.51,624.08,702.24,681.46,500.89,579.24,570.16,453,625.78,5
M3001799,TX_Muntinlupa_9,Commercial,180,14.41751862,121.0454086,2992.23,3010.56,3177.2,3409.74,3352.29,3395.31,3628.56,2496.85,2942.6,2228.55,2510,2895.54,25
M3001800,TX_Putatan_3,Residential,181,14.39628633,121.0475466,433.98,141.39,384.36,245.48,639.68,192.16,240.27,429,293.12,93.26,503,213.99,15
M3001801,TX_Putatan_2,Residential,181,14.39298961,121.0475971,218.96,266.26,243.38,220.83,268.62,296.86,245.58,214.65,238.85,202.07,180.9,229.43,10
M3001802,TX_Putatan_7,Commercial,181,14.39823202,121.0402813,2302.02,2975.06,2790.07,2616.67,2629.64,3229.93,2908.04,2160.04,2150.01,1956.77,2462.96,2159.52,25
M3001803,TX_Putatan_5,Residential,181,14.39668033,121.0410507,177.1,185.01,218.68,184.9,246.43,211.98,269.73,176.39,160.66,156.06,171.67,212.81,15
M3001804,TX_Putatan_3,Residential,181,14.39708434,121.0453251,521.42,717.49,573.86,622.31,781.62,736.93,763.43,648.66,623.47,545.79,586.13,517.88,5
M3001805,TX_Putatan_7,Residential,181,14.39322629,121.0432973,582.92,534.08,589.62,607.28,664.22,614.9,705.73,469.83,593.94,586.05,524.25,483.88,15
M3001806,TX_Putatan_4,Commercial,181,14.39753172,121.0466577,1839.31,1987.57,2372.44,2134.25,2929.82,2848.86,2597.94,2018.59,1738.12,2165.13,1912.41,2051.23,75
M3001807,TX_Putatan_5,Residential,181,14.39285322,121.0455261,182.63,201.64,188.68,221.61,212.44,227.04,204.69,146.52,167.89,173.09,185.33,177.96,5
M3001808,TX_Putatan_9,Residential,181,14.39334776,121.0447688,356.33,452.74,469.82,464.06,504,492.27,530.1,395.16,379.91,389.53,334.96,335.13,5
M3001809,TX_Putatan_1,Commercial,181,14.39481609,121.0461825,1673.92,1778.96,1757.13,1909.47,2148.62,2043.83,1748.4,1652.89,1341,1404.74,1603.75,1403.06,75
M3001810,TX_Sucat_6,Commercial,182,14.45633613,121.0404366,809.17,1021.24,953.43,930.63,1168.16,1238.78,1175.89,838.93,888.66,898.02,918.22,841.19,25
M3001811,TX_Sucat_7,Residential,182,14.45685408,121.0344955,296.79,368.52,347.2,296.93,416.9,374.35,341.08,286.8,258.08,273.14,310.53,313.68,5
M3001812,TX_Sucat_10,Commercial,182,14.45250297,121.0326749,769.49,802.2,960.89,965.87,1119.37,867.91,973.71,659.7,776.32,869.56,753.12,906.68,25
M3001813,TX_Sucat_5,Residential,182,14.45380474,121.0343137,294.05,294.5,374.34,310.77,336.51,414.87,381.06,313.85,325.98,280.62,252.02,283.55,10
M3001814,TX_Sucat_6,Residential,182,14.45711102,121.0336231,512.61,467.68,455.62,558.63,516,655.19,615.53,402.56,477.11,469.88,438.46,525.01,10
M3001815,TX_Sucat_9,Commercial,182,14.45374369,121.0359667,755.66,855.22,1032.48,1029.33,1096.6,1111.86,1084.22,861.68,759.59,806.22,835.79,829,25
M3001816,TX_Sucat_5,Residential,182,14.45563969,121.0350334,433.21,482.42,524.26,541.34,643.71,624.79,515.58,420.11,393.79,474.1,409.33,411.01,5
M3001817,TX_Sucat_10,Residential,182,14.45691166,121.0356351,308.21,299.01,305.08,258.88,302.42,370.72,328.49,235.15,257.17,226.92,279.29,241.78,10
M3001818,TX_Sucat_3,Residential,182,14.45485018,121.0342088,279.79,354.92,317.78,343.42,374.64,383.69,360.69,263.29,247.91,257.65,257.58,339.89,15
M3001819,TX_Sucat_4,Residential,182,14.45678219,121.0336877,183.04,162.11,188.5,198.73,197.61,219.61,199.17,149.04,178.59,154.85,178.38,157.03,15
M3001820,TX_Tunasan_9,Residential,183,14.36312992,121.0288164,83.46,129.45,154.98,128,137.71,135.26,144.65,101,77.58,96.67,66.65,69.42,10
M3001821,TX_Tunasan_2,Residential,183,14.36441818,121.0291439,507.16,565.27,507.06,584.62,687.5,692.59,535.21,491.32,543.17,485.97,426.91,555.02,15
M3001822,TX_Tunasan_9,Residential,183,14.36161111,121.03052,394.28,434.15,453.61,444.26,495.41,524.85,537.66,394.76,366.2,368.8,332.94,388.24,5
M3001823,TX_Tunasan_1,Commercial,183,14.36383396,121.0279865,2154.76,2495.89,2700.82,2786.82,3250.65,3145.48,2476.54,2061.17,2324.3,2109.57,2121.52,2477.65,75
M3001824,TX_Tunasan_10,Commercial,183,14.36164569,121.029873,2247.95,2233.57,2809.89,2239.79,3364.73,3246.49,3329.76,2448.43,1959.5,2171.64,2498.3,2055.47,100
M3001825,TX_Tunasan_8,Residential,183,14.36260159,121.0308515,339.29,399.49,442.35,391.19,432.81,450.1,500.79,345.17,295.07,373.9,341.77,314.3,5
M3001826,TX_Tunasan_2,Residential,183,14.36336126,121.0298688,264,325.55,282.35,363.75,382.18,371.97,414.71,288.51,295.05,313.94,305.83,316.35,5
M3001827,TX_Tunasan_4,Residential,183,14.36257401,121.0308643,158.79,201.03,200.36,211.39,225.55,210.41,198.89,175.48,158.56,178.27,180.04,163.8,5
M3001828,TX_Tunasan_10,Residential,183,14.36165786,121.0334487,251.11,287.3,270.94,240.33,289.87,299.66,258.88,202.6,236.33,245.66,201.91,204,10
M3001829,TX_Tunasan_6,Commercial,183,14.36433839,121.0309287,2065.02,2105.95,2159.96,2580.49,2296.67,2376.05,2404.48,1753.76,2125.14,2303.68,1795.14,2309.01,50
M3001830,TX_Ayala Alab_7,Residential,184,14.42712451,121.0485159,334.29,331.81,300.67,353.8,325.84,360.07,401.13,316.82,266.97,246.64,282.23,330.03,15
M3001831,TX_Ayala Alab_5,Residential,184,14.42451248,121.0499201,294.3,348.88,337.85,347.72,350.37,379.14,437.8,293.98,345.57,322.02,290.86,295.22,10
M3001832,TX_Ayala Alab_7,Commercial,184,14.42602511,121.0473178,2347.83,3152.22,3078.49,3144.55,2977.23,2989.38,3429.14,2261.93,2824.81,2821.73,2309.04,2708.78,50
M3001833,TX_Ayala Alab_7,Commercial,184,14.42511296,121.050221,2795.09,2859.39,2554.76,2874.01,3104.63,3121.54,3044.09,2178.75,2613.18,2591.41,2470.2,2455.39,75
M3001834,TX_Ayala Alab_3,Commercial,184,14.42414967,121.0478306,2237,2457.7,2470.56,2918.17,3331.62,2535.24,2811.34,2181.96,2581.33,2555.48,2341.81,2050.25,50
M3001835,TX_Ayala Alab_10,Residential,184,14.42568655,121.0502153,408.85,440.43,450.83,455.56,445.59,453.87,517.99,309.83,361.17,404.96,401.14,413.09,15
M3001836,TX_Ayala Alab_10,Commercial,184,14.42248597,121.0520462,310.98,482,269.84,628.6,799.64,463.28,804.68,544.11,485.53,271.62,562.78,233.15,50
M3001837,TX_Ayala Alab_6,Residential,184,14.42506701,121.0473472,474.14,574.49,606.8,660.79,741.75,669.14,683.62,556.66,540.34,560.72,563.23,582.8,10
M3001838,TX_Ayala Alab_6,Residential,184,14.42777906,121.048714,86.72,33.01,127.63,106.76,145.92,75.92,158.96,68.67,105.43,74.33,39.97,40.94,15
M3001839,TX_Ayala Alab_1,Residential,184,14.42373681,121.0509696,178.16,195.37,197.51,238.86,226.65,237.97,268.38,172.14,218.77,193.48,221.86,186.13,5
M3001840,TX_Almanza Un_3,Residential,185,14.4281289,121.0051404,216.14,230.11,290.5,296.58,311.72,334.45,316.18,240.98,254.98,200.36,197.81,208.14,15
M3001841,TX_Almanza Un_1,Commercial,185,14.42907149,121.0027247,1313.47,1512.68,1236.5,1566.86,1710.02,1616.83,1390.69,1287.64,1197.39,1303.03,1047.42,1309.4,50
M3001842,TX_Almanza Un_6,Residential,185,14.43261876,121.0004361,408.94,449,469.23,473.71,582.52,590.28,521.85,506.8,487,461.53,414.19,524.62,5
M3001843,TX_Almanza Un_5,Residential,185,14.42989445,120.9993462,405.81,453.68,433.65,389.04,429.26,416.32,460.39,344.09,342.47,326.84,354.41,375.9,5
M3001844,TX_Almanza Un_7,Residential,185,14.43038702,120.9994397,588.24,686.24,620.14,617.58,645.26,683.35,820.5,550.9,503.52,579.67,536.85,638.72,5
M3001845,TX_Almanza Un_1,Residential,185,14.42933154,121.0008228,551.02,551.27,581.53,543.58,656.95,684.23,642.67,411.68,401.69,502.3,426,537.9,5
M3001846,TX_Almanza Un_2,Residential,185,14.43094273,121.0005581,362.69,514.79,414.08,416.66,549.71,530.91,580.63,370.88,339.56,452.14,371.57,372.37,10
M3001847,TX_Almanza Un_1,Residential,185,14.42937404,120.9996294,283.14,405.22,386.06,360.24,474.29,470.99,365.47,327.09,346.23,285.14,280.88,308.82,5
M3001848,TX_Almanza Un_5,Residential,185,14.43111326,120.9984444,181.18,195.89,194.63,176.14,184.18,187.56,198.72,157.51,182.4,171.02,139.03,192.08,15
M3001849,TX_Almanza Un_4,Residential,185,14.43251812,120.9981359,512.51,507.12,630.52,512.37,657.47,621.31,552.52,538.87,450.31,495.96,507.43,482.83,15
M3001850,TX_Almanza Do_9,Residential,186,14.42448173,121.0086009,129.9,52.97,162.97,236.41,80.74,87.29,173.29,107.42,75.07,126.36,98.05,227.96,15
M3001851,TX_Almanza Do_9,Residential,186,14.42516436,121.0045526,334.4,353.12,374.43,405.38,499.74,432.91,491.52,392.41,329.46,356.27,344.29,319.72,10
M3001852,TX_Almanza Do_8,Residential,186,14.42578093,121.006665,538.01,492.83,616.2,654.97,613.46,672.35,703.97,515.77,557.87,491.15,499.84,448.97,5
M3001853,TX_Almanza Do_10,Residential,186,14.42789249,121.0065138,385.8,397.68,386.89,409.76,523.36,523.87,436.37,368.58,372.96,365.77,309.08,372.44,5
M3001854,TX_Almanza Do_2,Residential,186,14.42488222,121.0070152,331.31,344.48,342.27,384.65,408.35,361.14,346.43,336.86,267.1,319.03,297.73,279.91,15
M3001855,TX_Almanza Do_5,Residential,186,14.42910353,121.0050224,205.81,193.81,270.01,232.47,248.87,314.19,386.98,210.86,279.37,240.98,154.12,133.1,5
M3001856,TX_Almanza Do_7,Residential,186,14.4252942,121.003835,339.89,412.58,323.29,375.98,447.1,481.22,452,325.1,346.12,368.26,357.85,295.76,10
M3001857,TX_Almanza Do_5,Commercial,186,14.42383173,121.0029263,1651.9,2067.65,1774.08,1959.58,2373.09,2211.97,2129.4,1395.75,1710.2,1863.92,1771.92,1776.08,50
M3001858,TX_Almanza Do_6,Residential,186,14.42534672,121.0022432,300,311.24,338.35,358.64,363.74,410.03,400.6,282.58,277.33,325.68,250.81,329.33,15
M3001859,TX_Almanza Do_8,Residential,186,14.42246541,121.0023789,287.69,312.06,294.27,328.33,352.51,360.63,321.71,302.06,236.5,283.07,298.79,246.71,15
M3001860,TX_BF Interna_1,Residential,187,14.45030887,120.9986434,424.58,534.98,500.54,412.81,583.78,501.58,573.78,354.68,441.43,413.97,435.8,429.5,15
M3001861,TX_BF Interna_7,Residential,187,14.44869094,121.0020462,468.68,551.83,482.66,501.14,576.17,624.3,691.97,458.77,462.51,451.07,453.87,490.34,15
M3001862,TX_BF Interna_8,Commercial,187,14.45062463,121.0012574,2289.4,2336.35,2188.15,2248.69,2419.59,3011.59,2817.47,2302.11,1986.95,2314.22,1999.04,1978.45,50
M3001863,TX_BF Interna_1,Residential,187,14.44872174,121.0009735,325.35,382.33,391.07,420.18,396.75,454.36,466.45,326.17,343.04,359.43,334.51,338.06,10
M3001864,TX_BF Interna_6,Residential,187,14.45022861,121.0019595,426.67,436.11,465.87,404.15,471.53,495.56,599.19,397.43,389.31,434.11,424.62,443.2,15
M3001865,TX_BF Interna_4,Residential,187,14.44688673,120.9999923,326.8,301.96,305.02,376.71,365.24,403.73,426.02,333.81,266.91,259.25,313.43,278.92,10
M3001866,TX_BF Interna_1,Residential,187,14.45136285,120.9980486,334.19,357.19,348.08,401.37,382.54,468.11,493.55,319.64,326.65,344.5,352.11,357.78,5
M3001867,TX_BF Interna_8,Residential,187,14.44702592,121.0016804,89.86,116.76,155.89,160.99,159.97,164.35,137.41,81.93,112.97,136.47,82.86,76.65,5
M3001868,TX_BF Interna_8,Residential,187,14.45097488,121.0012345,133.26,156.63,169.76,213.63,215.3,220.51,123.58,155.9,193.31,114.81,161.85,116.9,5
M3001869,TX_BF Interna_8,Residential,187,14.45210247,121.0010962,504.31,503.98,515.5,613.19,562.16,550.38,536.33,519.69,491.18,413.35,504.29,510.73,5
M3001870,TX_Daniel Faj_8,Residential,188,14.43851612,120.9937962,112.69,89.41,32.71,124.42,114.23,114.9,72.02,43.63,30.98,59.77,44.62,33.82,5
M3001871,TX_Daniel Faj_9,Commercial,188,14.43982714,120.9950871,2579.73,2834.61,3142.43,2680.91,3145.89,3363.05,3108.2,2420.75,2767.42,2438.39,2718.28,2743.63,25
M3001872,TX_Daniel Faj_6,Residential,188,14.44495788,120.997706,105.65,97.41,50.11,95.03,86.54,91.95,161.9,138.64,108.61,108.57,94.95,34.93,15
M3001873,TX_Daniel Faj_6,Commercial,188,14.44447305,120.9966827,2825.98,1271.82,1647.01,2100.88,1578.01,1552.48,1475.11,2007.87,1278.64,1786.06,865.89,473.05,75
M3001874,TX_Daniel Faj_9,Residential,188,14.44050251,120.9938196,165.94,181.39,212.99,187.74,223.77,242.9,253.02,171.98,172.85,149.42,169.74,188.99,10
M3001875,TX_Daniel Faj_8,Residential,188,14.44155481,120.9973346,47.05,89.21,138.99,55.17,61.58,120.85,79.98,103.56,109.82,105.64,81.05,53.96,10
M3001876,TX_Daniel Faj_9,Commercial,188,14.43739621,120.995747,1479.43,1782.99,1735.64,1606.5,1639.98,2120.27,1604.35,1531.15,1621.62,1347.51,1248.28,1392.63,100
M3001877,TX_Daniel Faj_1,Commercial,188,14.43790075,120.9951619,1957.23,1780.58,1901.82,1775.1,2409.23,2556.79,2544.09,1641.27,1593.37,1614.05,1620.95,1594.13,25
M3001878,TX_Daniel Faj_10,Commercial,188,14.43975163,120.9931323,1031.33,1200.39,1079.4,1094.22,1522.16,1484.39,1258.32,1064.91,1122.09,955.77,1240.88,1263.8,75
M3001879,TX_Daniel Faj_2,Residential,188,14.43935751,120.9960793,458.89,611.28,680.42,644.22,642.16,604.12,659.13,500.32,525.05,445.31,494.63,596.26,10
M3001880,TX_Elias Alda_5,Residential,189,14.43296711,120.9898069,316.8,412.58,350.67,327.91,434.82,400.22,364.97,325.91,364.32,339.85,278.67,330.43,5
M3001881,TX_Elias Alda_9,Commercial,189,14.43688558,120.9895516,2772.82,3482.16,3110.88,3376.21,3866.74,3839.91,3709.31,3074.03,3054.61,2546.48,2864.68,2989.92,75
M3001882,TX_Elias Alda_5,Residential,189,14.43884934,120.9840087,536.12,606.79,542.21,594.22,649.46,607.03,557.16,456.51,425.22,436.5,435.99,529.24,10
M3001883,TX_Elias Alda_3,Commercial,189,14.43215722,120.993421,1031.52,666.43,854.63,332.98,575.26,486.2,1122,1012.19,434.65,262.11,832.93,583.13,100
M3001884,TX_Elias Alda_9,Residential,189,14.4345408,120.9903327,534.07,617.88,483.67,629.22,538.03,596.09,548.55,412.09,542.6,507.59,477.02,442.35,15
M3001885,TX_Elias Alda_10,Residential,189,14.43720599,120.9885638,348.76,401.88,341.12,422.31,480.99,442.21,395.89,332.07,292.75,358.22,313.18,329.66,10
M3001886,TX_Elias Alda_4,Residential,189,14.43678569,120.9871731,224.08,244.1,203.82,209.25,277.67,294.44,283.64,206.22,219.78,182.83,166.67,194.66,5
M3001887,TX_Elias Alda_4,Commercial,189,14.43323131,120.9887401,2438.96,3134.19,2416.61,2985.27,3074.14,2949.43,3186.43,2398.59,2299.81,2516.66,2525.66,2214.17,50
M3001888,TX_Elias Alda_6,Residential,189,14.43724304,120.9900495,452.27,610.97,628.2,558.96,663.89,609.28,618.15,498.4,446.02,478.81,468.48,483.2,5
